4129537,9983,20160712,0.173029584543
2166529,6928,20160727,0.0331876284974
2166529,1808,20160727,0.0331876284974
6172162,6500,20160708,0.0307606861342
4005121,9983,20160706,0.2099617029
4347394,9983,20160716,0.2099617029
3094273,13602,20160727,0.163442685231
5139970,9983,20160729,0.216633627108
3237121,13602,20160703,0.163442685231
6224386,9983,20160716,0.0724123999046
6488578,13602,20160712,0.353604871748
4164865,9983,20160703,0.0929012429504
4164865,8059,20160706,0.0819785541335
6258178,9144,20160706,0.833333333333
3659521,7341,20160727,0.0219925808161
3659521,13181,20160717,0.000548162683092
3659521,13602,20160718,0.353604871748
7333378,13602,20160704,0.353604871748
7333378,785,20160727,1.28162914252e-05
4454914,2978,20160711,0.549485955794
6817282,8375,20160724,0.0360797334983
3149569,10418,20160721,0.0067743550498
6301186,1715,20160718,0.00510204081633
6301186,4203,20160708,0.0112456747405
2891521,13602,20160724,0.353604871748
3422977,13602,20160727,0.353604871748
4771330,13602,20160726,0.00489017287704
4513282,11799,20160712,1.40362368278e-06
3439873,13602,20160713,0.353604871748
6632962,13602,20160727,0.353604871748
6632962,10438,20160705,0.0354058721934
6912514,9934,20160724,0.0832974028167
2699011,13602,20160705,0.353604871748
5406214,3903,20160722,0.000235515779557
5406214,2440,20160722,0.000235515779557
3359491,10418,20160725,0.00134016526277
4147459,5743,20160715,0.069503874515
5427718,4912,20160704,0.0040192028581
5427718,662,20160704,0.0040192028581
5427718,1528,20160704,0.631014848722
2848003,13602,20160702,0.0481455164699
2726659,10842,20160724,0.125
3649795,2978,20160723,0.549485955794
3649795,10418,20160701,0.0067743550498
2612995,9983,20160703,0.0559201862746
3808003,9983,20160721,0.0443054918092
3812611,3992,20160721,0.0621130169376
6853126,13181,20160721,0.00330452681297
4251142,10609,20160707,0.273554737808
3442435,13602,20160713,0.353604871748
3182851,11986,20160731,0.00282485875706
7175686,9983,20160717,0.2099617029
3199747,8059,20160712,0.0207540643376
3199747,3429,20160718,0.116279069767
6140422,6480,20160728,0.172509510438
4001029,13602,20160704,0.163442685231
4603402,5482,20160723,0.000589622641509
6443530,13602,20160722,0.353604871748
3627781,10418,20160713,0.0067743550498
4913674,8059,20160712,0.0819785541335
3506437,13602,20160719,0.353604871748
5733898,13183,20160705,0.635294117647
2480389,2978,20160703,0.549485955794
3928837,1904,20160722,2.61717917312e-05
3017989,13602,20160730,0.0481455164699
5776906,13602,20160706,0.353604871748
6332938,13602,20160724,0.353604871748
2398981,13602,20160722,0.163442685231
3208453,10418,20160713,0.000409263718962
7205386,13602,20160729,0.163442685231
4866574,13602,20160723,0.353604871748
4866574,9983,20160725,0.173029584543
5394958,2601,20160712,0.0477181216557
6445582,13602,20160713,0.353604871748
5941774,9983,20160711,0.0724123999046
2842375,3429,20160725,0.302325581395
2324743,10418,20160701,0.0067743550498
6491662,4654,20160717,0.125
3644167,11463,20160710,0.9604743083
3644167,11463,20160706,0.9604743083
3644167,11463,20160708,0.9604743083
3644167,11463,20160711,0.9604743083
3644167,11463,20160713,0.9604743083
2862343,3004,20160712,0.0879120879121
2862343,2070,20160721,0.0879120879121
2862343,7821,20160721,0.0395604395604
2862343,14,20160731,0.032967032967
4676110,9983,20160727,0.216633627108
3135751,3992,20160724,0.0159841787974
4054279,9983,20160729,0.2099617029
4192519,13602,20160723,0.0481455164699
2363143,3780,20160703,0.122625215889
2363143,13161,20160703,0.122625215889
2363143,2978,20160724,0.549485955794
2363143,10438,20160729,0.122625215889
3025159,10438,20160701,0.0500863557858
3025159,13602,20160725,0.163442685231
6574606,8059,20160729,0.00622621930128
2771719,13602,20160728,0.163442685231
2513671,9983,20160723,0.2099617029
7136782,13602,20160714,0.0481455164699
3568903,8596,20160722,0.00366972477064
5047822,13602,20160722,0.353604871748
3704071,10110,20160716,0.0666666666667
3704071,10110,20160707,0.0666666666667
3183367,4132,20160723,0.0384615384615
4276750,13602,20160726,0.353604871748
6408718,13602,20160724,0.163442685231
4587022,8059,20160717,0.197163611207
4587022,9983,20160717,0.2099617029
3212041,13602,20160715,0.353604871748
5903890,13602,20160724,0.353604871748
4598290,1904,20160709,9.00957226975e-05
3093769,8306,20160728,0.183176073994
3093769,8059,20160728,0.0819785541335
3093769,9983,20160716,0.2099617029
3093769,8306,20160728,0.183176073994
4370962,8059,20160722,0.0819785541335
6208018,2920,20160729,0.18558557222
2189065,2096,20160715,0.0273170731707
4029193,13602,20160703,0.353604871748
3910921,9983,20160712,0.0443054918092
3910921,13602,20160711,0.353604871748
6773266,2096,20160717,0.157073170732
2347273,13602,20160725,0.353604871748
4190473,10284,20160720,0.00529100529101
3536137,13602,20160728,0.353604871748
2358025,13602,20160703,0.0033777482759
3930889,10438,20160729,0.0155440414508
3930889,13602,20160704,0.00883928155782
3930889,2893,20160724,0.27382053654
3930889,2893,20160726,0.27382053654
4066057,5702,20160716,0.00154958677686
4066057,13602,20160724,0.353604871748
4066057,5702,20160723,0.00154958677686
4066057,5702,20160709,0.00154958677686
3024649,3992,20160709,0.109743724226
6862354,13602,20160731,0.353604871748
6078994,10438,20160716,0.0354058721934
3310345,10438,20160731,0.373920552677
6112786,13602,20160714,0.163442685231
2930953,2978,20160724,0.549485955794
6939154,10418,20160727,0.00299664282359
6939154,2978,20160727,0.549485955794
3208969,3985,20160724,0.00587663046715
3208969,11876,20160724,0.0241418332705
2296075,13602,20160728,0.00677230126958
2173195,2601,20160703,0.0323909721268
5948950,10418,20160720,0.0067743550498
2723083,4277,20160724,0.000167229477799
4177675,9983,20160721,0.173029584543
4177675,13602,20160719,0.0533213695493
6790678,13602,20160723,0.163442685231
3531019,8059,20160717,0.00311310965064
3021067,13320,20160722,6.76116914024e-05
2773771,4727,20160725,0.175233500072
6385174,9983,20160712,0.216633627108
2933515,13602,20160702,0.0533213695493
6925846,13602,20160714,0.163442685231
6925846,9983,20160721,0.0443054918092
5617174,5785,20160725,0.83606557377
6667798,9983,20160710,0.173029584543
6667798,8499,20160725,0.0179232908052
6667798,13602,20160704,0.163442685231
5887510,3093,20160704,0.0586611456177
5887510,8215,20160704,0.0586611456177
5887510,9002,20160704,0.0586611456177
3469579,2978,20160711,0.549485955794
5368342,13602,20160727,0.353604871748
6157846,13602,20160722,0.0533213695493
6427162,1904,20160708,7.3743829966e-06
6427162,11894,20160708,0.0392674427427
3909901,9983,20160726,0.0929012429504
6783514,13602,20160729,0.163442685231
6783514,9983,20160731,0.2099617029
6783514,12154,20160729,0.000337919260896
