4129537,9983,20160712,4.40556152028e-08
2166529,6928,20160727,6.48933746901e-06
2166529,1808,20160727,6.5174907769e-06
6172162,6500,20160708,6.53750619358e-08
4005121,9983,20160706,2.46977138187e-07
4347394,9983,20160716,2.46977138187e-07
3094273,13602,20160727,4.40556152028e-08
5139970,9983,20160729,5.3199723377e-08
3237121,13602,20160703,4.40556152028e-08
6224386,9983,20160716,1.66629151524e-08
6488578,13602,20160712,2.46977138187e-07
4164865,9983,20160703,2.44303159656e-08
4164865,8059,20160706,7.55019591386e-09
6258178,9144,20160706,1.28814802208e-06
3659521,7341,20160727,1.33431362554e-09
3659521,13181,20160717,4.06821981291e-09
3659521,13602,20160718,2.46977138187e-07
7333378,13602,20160704,2.46977138187e-07
7333378,785,20160727,2.5343528681e-08
4454914,2978,20160711,1.42076603774e-07
6817282,8375,20160724,1.33431362554e-09
3149569,10418,20160721,2.46977138187e-07
6301186,1715,20160718,4.16034742114e-09
6301186,4203,20160708,5.53560470566e-07
2891521,13602,20160724,2.46977138187e-07
3422977,13602,20160727,2.46977138187e-07
4771330,13602,20160726,6.04351018315e-09
4513282,11799,20160712,9.01271175774e-09
3439873,13602,20160713,2.46977138187e-07
6632962,13602,20160727,2.46977138187e-07
6632962,10438,20160705,1.83495308031e-08
6912514,9934,20160724,2.46977138187e-07
2699011,13602,20160705,2.46977138187e-07
5406214,3903,20160722,7.52525840557e-09
5406214,2440,20160722,7.52525840557e-09
3359491,10418,20160725,2.44303159656e-08
4147459,5743,20160715,1.04475513255e-07
5427718,4912,20160704,1.43127558009e-07
5427718,662,20160704,1.04475513255e-07
5427718,1528,20160704,2.33230360127e-08
2848003,13602,20160702,2.44303159656e-08
2726659,10842,20160724,4.16034742114e-09
3649795,2978,20160723,1.42076603774e-07
3649795,10418,20160701,2.46977138187e-07
2612995,9983,20160703,1.23043518139e-08
3808003,9983,20160721,9.43915702097e-09
3812611,3992,20160721,0.000110449458481
6853126,13181,20160721,1.04475513255e-07
4251142,10609,20160707,2.46977138187e-07
3442435,13602,20160713,2.46977138187e-07
3182851,11986,20160731,3.515721428e-10
7175686,7774,20160706,2.33230360127e-08
7175686,9983,20160717,2.46977138187e-07
3199747,8059,20160712,9.43291405443e-09
3199747,3429,20160718,5.3199723377e-08
6140422,6480,20160728,1.43127558009e-07
4001029,13602,20160704,4.40556152028e-08
4603402,5482,20160723,6.36458660687e-09
6443530,13602,20160722,2.46977138187e-07
3627781,10418,20160713,2.46977138187e-07
4913674,8059,20160712,7.55019591386e-09
3506437,13602,20160719,2.46977138187e-07
2329861,13849,20160724,1.04475513255e-07
5733898,13183,20160705,1.43127558009e-07
2480389,2978,20160703,1.42076603774e-07
3928837,1904,20160722,6.3502078587e-08
3017989,13602,20160730,2.44303159656e-08
5776906,13602,20160706,2.46977138187e-07
6332938,13602,20160724,2.46977138187e-07
2398981,13602,20160722,4.40556152028e-08
3208453,10418,20160713,7.52525840557e-09
7205386,13602,20160729,4.40556152028e-08
4866574,13602,20160723,2.46977138187e-07
4866574,9983,20160725,4.40556152028e-08
5394958,2601,20160712,1.27598310944e-05
6445582,13602,20160713,2.46977138187e-07
5941774,9983,20160711,1.66629151524e-08
2842375,3429,20160725,2.46977138187e-07
2324743,10418,20160701,2.46977138187e-07
6491662,4654,20160717,2.18598188082e-07
3644167,11463,20160710,2.81184716718e-06
3644167,11463,20160706,2.81184716718e-06
3644167,11463,20160708,2.81184716718e-06
3644167,11463,20160711,2.81184716718e-06
3644167,11463,20160713,2.81184716718e-06
2862343,3004,20160712,1.14358336773e-07
2862343,2070,20160721,1.76735611377e-07
2862343,7821,20160721,8.99880150411e-09
2862343,14,20160731,1.43127558009e-07
4676110,9983,20160727,5.3199723377e-08
3135751,3992,20160724,3.40216932516e-05
4054279,9983,20160729,2.46977138187e-07
4192519,13602,20160723,2.44303159656e-08
2363143,3780,20160703,5.31922257667e-06
2363143,13161,20160703,7.28660626941e-07
2363143,2978,20160724,1.42076603774e-07
2363143,10438,20160729,3.6433031347e-08
3025159,10438,20160701,2.48494743553e-08
3025159,13602,20160725,4.40556152028e-08
6574606,8059,20160729,2.95452375597e-09
2771719,13602,20160728,4.40556152028e-08
2513671,9983,20160723,2.46977138187e-07
7136782,13602,20160714,2.44303159656e-08
3568903,8596,20160722,6.65276512446e-09
5047822,13602,20160722,2.46977138187e-07
3704071,10110,20160716,4.37196376165e-07
3704071,10110,20160707,4.37196376165e-07
3183367,4132,20160723,3.47892640974e-07
4276750,13602,20160726,2.46977138187e-07
6408718,13602,20160724,4.40556152028e-08
4587022,8059,20160717,3.51173731307e-08
4587022,9983,20160717,2.46977138187e-07
3212041,13602,20160715,2.46977138187e-07
5903890,13602,20160724,2.46977138187e-07
4598290,1904,20160709,1.43127558009e-07
3093769,8306,20160728,1.86362715346e-08
3093769,8059,20160728,7.55019591386e-09
3093769,9983,20160716,2.46977138187e-07
3093769,8306,20160728,1.86362715346e-08
4370962,8059,20160722,7.55019591386e-09
6208018,2920,20160729,2.46977138187e-07
2189065,2096,20160715,1.83727787502e-09
4029193,13602,20160703,2.46977138187e-07
3119881,493,20160721,6.36458660687e-09
3910921,9983,20160712,9.43915702097e-09
3910921,13602,20160711,2.46977138187e-07
6773266,2096,20160717,1.04475513255e-07
2347273,13602,20160725,2.46977138187e-07
4190473,10284,20160720,1.28446715622e-07
3536137,13602,20160728,2.46977138187e-07
2358025,13602,20160703,4.26779919341e-09
3930889,10438,20160729,1.12224490166e-08
3930889,13602,20160704,9.43915702097e-09
3930889,2893,20160724,8.3747816887e-08
3930889,2893,20160726,8.3747816887e-08
4066057,5702,20160716,1.40766539458e-08
4066057,13602,20160724,2.46977138187e-07
4066057,5702,20160723,1.40766539458e-08
4066057,5702,20160709,1.40766539458e-08
3024649,3992,20160709,0.000192511299033
6862354,13602,20160731,2.46977138187e-07
6078994,10438,20160716,1.83495308031e-08
3310345,10438,20160731,1.43127558009e-07
6112786,13602,20160714,4.40556152028e-08
2930953,2978,20160724,1.42076603774e-07
6939154,10418,20160727,4.40556152028e-08
6939154,2978,20160727,1.42076603774e-07
3208969,3985,20160724,6.73684162454e-08
3208969,11876,20160724,8.89987912167e-10
2296075,13602,20160728,7.52525840557e-09
2173195,2601,20160703,1.5941624752e-05
5948950,10418,20160720,2.46977138187e-07
2723083,4277,20160724,2.33230360127e-08
4177675,9983,20160721,4.40556152028e-08
4177675,13602,20160719,5.3199723377e-08
6790678,13602,20160723,4.40556152028e-08
3531019,8059,20160717,8.89987912167e-10
3021067,13320,20160722,2.33230360127e-08
2773771,4727,20160725,1.55360094476e-05
6385174,9983,20160712,5.3199723377e-08
2933515,13602,20160702,5.3199723377e-08
6925846,13602,20160714,4.40556152028e-08
6925846,9983,20160721,9.43915702097e-09
5617174,5785,20160725,1.04475513255e-07
6667798,9983,20160710,4.40556152028e-08
6667798,8499,20160725,4.40556152028e-08
6667798,13602,20160704,4.40556152028e-08
5887510,3093,20160704,1.43127558009e-07
5887510,8215,20160704,1.43127558009e-07
5887510,9002,20160704,1.43127558009e-07
3469579,2978,20160711,1.42076603774e-07
5368342,13602,20160727,2.46977138187e-07
6157846,13602,20160722,5.3199723377e-08
6427162,1904,20160708,1.83495308031e-08
6427162,11894,20160708,3.00408466206e-09
3909901,9983,20160726,2.44303159656e-08
6783514,13602,20160729,4.40556152028e-08
